ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,x_3857_generated,y_3857_generated,dist_along_m_generated
895876,377,2500,69,40,40,111,110.17,106.06,191.8,0,0,0,0,0,0,0,0,0,1375437.490843674,5689877.013533422,1136.5198643949477
896897,244,2500,2500,172,172,112,110.24,106.09,191.15,0,0,0,0,0,0,0,0,0,1375435.6078087112,5689876.9325426705,1138.404640289467
897901,2500,2500,2500,51,51,116,111.15,106.11,190.83,0,0,0,0,0,0,0,0,0,1375433.7247737483,5689876.851551919,1140.2894161839858
898931,2500,2500,637,44,44,115,112.06,106.13,190.51,0,0,0,0,0,0,0,0,0,1375431.8417387856,5689876.770561168,1142.1741920785048
900138,2500,2500,2500,38,38,115,113.15,106.19,189.89,0,0,0,0,0,0,0,0,0,1375429.958703823,5689876.689570417,1144.0589679730238
901413,125,2500,2500,36,36,115,114.01,106.26,189.13,0,0,0,0,0,0,0,0,0,1375428.0847934962,5689876.506621326,1145.9437438675427
902417,227,2500,112,45,45,118,115.24,106.33,188.54,0,0,0,0,0,0,0,0,0,1375426.21730068,5689876.251963215,1147.8285197620617
903423,306,2500,135,59,59,111,114.8,106.4,187.95,0,0,0,0,0,0,0,0,0,1375424.3498078636,5689875.997305104,1149.7132956565806
904428,432,2500,2500,75,75,107,112.37,106.46,187.36,0,0,0,0,0,0,0,0,0,1375422.4823150474,5689875.742646993,1151.5980715510998
905434,2500,2500,2500,81,81,112,111.52,106.5,186.75,0,0,0,0,0,0,0,0,0,1375420.6094703,5689875.533011999,1153.4828474456187
906672,2500,2500,2500,2500,2500,114,112.35,106.28,186.28,0,0,0,0,0,0,0,0,0,1375418.7343191903,5689875.342779278,1155.3676233401377
907674,27,2500,2500,2500,27,115,113.24,106.08,186.08,0,0,0,0,0,0,0,0,0,1375416.8591680806,5689875.152546557,1157.2523992346567
908685,2500,2500,2500,2500,2500,106,112.37,105.88,185.88,0,0,0,0,0,0,0,0,0,1375414.9840169707,5689874.962313835,1159.1371751291756
909914,2500,523,2500,2500,523,100,107.24,105.52,185.52,0,0,0,0,0,0,0,0,0,1375413.1158415244,5689874.716155792,1161.0219510236946
911147,2500,2500,638,2500,638,100,104.26,104.26,185.04,0,0,0,0,0,0,0,0,0,1375411.2514146839,5689874.439944408,1162.9067269182135
912224,2500,2500,327,2500,327,104,104.12,104.12,184.71,0,0,0,0,0,0,0,0,0,1375409.386987843,5689874.163733024,1164.7915028127327
913231,2500,2500,57,2500,57,106,104.7,104.1,184.1,0,0,0,0,0,0,0,0,0,1375407.5225610025,5689873.88752164,1166.6762787072516
914413,2500,2500,53,2500,53,107,105.23,103.87,183.87,0,0,0,0,0,0,0,0,0,1375405.658134162,5689873.611310257,1168.5610546017706
915898,2500,2500,2500,2500,2500,111,106.83,103.56,183.56,0,0,0,0,0,0,0,0,0,1375403.7772603803,5689873.511030262,1170.4458304962895
917344,2500,2500,363,2500,363,111,108.51,103.28,183.28,0,0,0,0,0,0,0,0,0,1375401.8939434942,5689873.436883928,1172.3306063908085
918881,2500,2500,1007,2500,1007,116,110.44,103.01,183.01,0,0,0,0,0,0,0,0,0,1375400.0106266078,5689873.362737594,1174.2153822853275
920371,2500,2500,289,2500,289,113,111.59,102.76,182.76,0,0,0,0,0,0,0,0,0,1375398.1273097217,5689873.28859126,1176.1001581798464
921874,2500,617,187,32,32,116,112.39,102.51,182.51,0,0,0,0,0,0,0,0,0,1375396.2439928355,5689873.214444926,1177.9849340743656
923401,2500,2500,108,35,35,117,113.73,102.28,182.28,0,0,0,0,0,0,0,0,0,1375394.3606759494,5689873.140298592,1179.8697099688845
924881,509,121,66,38,38,111,113.79,102.06,182.06,0,0,0,0,0,0,0,0,0,1375392.4773590632,5689873.066152258,1181.7544858634035
926373,2500,168,87,2500,87,111,112.42,101.82,181.82,0,0,0,0,0,0,0,0,0,1375390.622456608,5689872.804929659,1183.6392617579224
927880,2500,378,253,2500,253,106,110.91,101.58,181.58,0,0,0,0,0,0,0,0,0,1375388.8020593105,5689872.316530384,1185.5240376524414
929404,2500,2500,633,2500,633,108,109.58,101.33,181.33,0,0,0,0,0,0,0,0,0,1375386.981662013,5689871.8281311095,1187.4088135469603
930887,2500,378,2500,37,37,111,109.92,101.08,181.08,0,0,0,0,0,0,0,0,0,1375385.1612647155,5689871.339731834,1189.2935894414793
932413,2500,287,48,71,48,106,109.2,100.83,180.83,0,0,0,0,0,0,0,0,0,1375383.340867418,5689870.851332559,1191.1783653359983
933924,2500,413,56,84,56,111,109.44,100.57,180.57,0,0,0,0,0,0,0,0,0,1375381.5049181387,5689870.430953381,1193.0631412305174
935433,2500,421,2500,58,58,112,110.08,100.33,180.33,0,0,0,0,0,0,0,0,0,1375379.6531512209,5689870.079756207,1194.9479171250364
936962,2500,420,72,79,72,107,109.49,100.09,180.09,0,0,0,0,0,0,0,0,0,1375377.8013843033,5689869.728559033,1196.8326930195553
938469,2500,303,181,66,66,114,109.87,99.84,179.84,0,0,0,0,0,0,0,0,0,1375375.9496173854,5689869.377361859,1198.7174689140743
939965,2500,326,409,36,36,116,111.59,99.61,179.61,0,0,0,0,0,0,0,0,0,1375374.0978504678,5689869.026164684,1200.6022448085932
941447,2500,317,234,35,35,113,112.71,99.39,179.39,0,0,0,0,0,0,0,0,0,1375372.2460835502,5689868.674967511,1202.4870207031122
942934,2500,302,454,33,33,103,110.29,99.17,179.17,0,0,0,0,0,0,0,0,0,1375370.3943166323,5689868.323770337,1204.3717965976311
944423,2500,2500,57,34,34,105,107.92,98.93,178.93,0,0,0,0,0,0,0,0,0,1375368.5270222486,5689868.084607524,1206.2565724921503
945936,2500,213,2500,73,73,103,106.37,98.67,178.67,0,0,0,0,0,0,0,0,0,1375366.6495407196,5689867.918947389,1208.1413483866693
947445,2500,160,2500,2500,160,107,105.87,98.41,178.41,0,0,0,0,0,0,0,0,0,1375364.7720591903,5689867.753287254,1210.0261242811882
948926,2500,163,2500,2500,163,111,107.09,98.16,178.16,0,0,0,0,0,0,0,0,0,1375362.8945776613,5689867.587627119,1211.9109001757072
950355,2500,152,2500,209,152,108,108.03,97.91,177.91,0,0,0,0,0,0,0,0,0,1375361.017096132,5689867.421966984,1213.7956760702261
951840,2500,201,753,146,146,108,107.79,97.67,177.67,0,0,0,0,0,0,0,0,0,1375359.139614603,5689867.256306849,1215.680451964745
953325,2500,184,540,48,48,112,108.59,97.44,177.44,0,0,0,0,0,0,0,0,0,1375357.2621330738,5689867.090646715,1217.565227859264
954845,248,177,573,83,83,111,109.66,97.21,177.21,0,0,0,0,0,0,0,0,0,1375355.3846515447,5689866.924986579,1219.4500037537832
956372,2500,183,643,120,120,98,108,96.99,176.99,0,0,0,0,0,0,0,0,0,1375353.5026686161,5689866.847082479,1221.3347796483022
957870,2500,384,54,2500,54,102,105.31,96.74,176.74,0,0,0,0,0,0,0,0,0,1375351.6180906293,5689866.819769754,1223.2195555428211
959362,2500,2500,840,2500,840,107,105.2,96.49,176.49,0,0,0,0,0,0,0,0,0,1375349.7335126428,5689866.792457029,1225.10433143734
960847,2500,2500,2500,2500,2500,111,106.41,96.25,176.25,0,0,0,0,0,0,0,0,0,1375347.8489346562,5689866.765144305,1226.989107331859
962318,2500,2500,1010,2500,1010,108,107.64,96.02,176.02,0,0,0,0,0,0,0,0,0,1375345.9643566695,5689866.73783158,1228.873883226378
963818,2500,810,2500,2500,810,104,106.8,95.79,175.79,0,0,0,0,0,0,0,0,0,1375344.079778683,5689866.710518856,1230.758659120897
965293,580,2500,2500,2500,580,94,103.49,95.54,175.54,0,0,0,0,0,0,0,0,0,1375342.1952006964,5689866.683206131,1232.6434350154161
966721,2500,2500,2500,2500,2500,95,100.64,95.27,175.27,0,0,0,0,0,0,0,0,0,1375340.3106227098,5689866.655893406,1234.528210909935
968211,2500,2500,849,2500,849,105,101.05,94.99,174.99,0,0,0,0,0,0,0,0,0,1375338.4485258544,5689866.423632265,1236.412986804454
969721,2500,2500,2500,2500,2500,107,102.71,94.73,174.73,0,0,0,0,0,0,0,0,0,1375336.6028394212,5689866.041766107,1238.297762698973
971193,2500,2500,802,580,580,110,104.9,94.49,174.49,0,0,0,0,0,0,0,0,0,1375334.757152988,5689865.659899948,1240.182538593492
972701,2500,2500,2500,2500,2500,106,106.17,94.26,174.26,0,0,0,0,0,0,0,0,0,1375332.911466555,5689865.278033789,1242.0673144880109
974210,2500,2500,173,748,173,111,107.27,94.04,174.04,0,0,0,0,0,0,0,0,0,1375331.0657801218,5689864.896167631,1243.9520903825298
975702,2500,192,649,2500,192,115,109.35,93.84,173.84,0,0,0,0,0,0,0,0,0,1375329.2200936887,5689864.514301472,1245.836866277049
977210,2500,2500,2500,2500,2500,116,111.19,93.65,173.65,0,0,0,0,0,0,0,0,0,1375327.3744072556,5689864.132435313,1247.721642171568
978654,2500,2500,518,2500,518,114,112.14,93.48,173.48,0,0,0,0,0,0,0,0,0,1375325.5037874295,5689863.953929068,1249.606418066087
980141,2500,2500,233,2500,233,112,111.94,93.3,173.3,0,0,0,0,0,0,0,0,0,1375323.6205175489,5689863.878598272,1251.4911939606059
981622,2500,2500,2500,2500,2500,101,109.11,93.12,173.12,0,0,0,0,0,0,0,0,0,1375321.737247668,5689863.803267477,1253.3759698551248
983114,2500,2500,2500,2500,2500,102,106.23,92.91,172.91,0,0,0,0,0,0,0,0,0,1375319.8539777873,5689863.727936682,1255.2607457496438
984540,2500,2500,52,6,6,84,100.92,92.68,172.68,0,0,0,0,0,0,0,0,0,1375317.9707079064,5689863.652605887,1257.1455216441627
986030,2500,2500,77,2500,77,87,95.59,92.4,172.4,0,0,0,0,0,0,0,0,0,1375316.0874380257,5689863.577275092,1259.030297538682
987518,2500,2500,72,2500,72,90,93.63,92.09,172.09,0,0,0,0,0,0,0,0,0,1375314.2041681448,5689863.501944296,1260.9150734332009
988973,2500,2500,2500,2500,2500,90,91.97,91.78,171.78,0,0,0,0,0,0,0,0,0,1375312.3208982642,5689863.426613501,1262.7998493277198
990403,2500,2500,2500,2500,2500,105,94.67,91.47,171.47,0,0,0,0,0,0,0,0,0,1375310.4376283833,5689863.351282706,1264.6846252222388
991851,2500,2500,2500,2500,2500,114,100.24,91.2,171.2,0,0,0,0,0,0,0,0,0,1375308.5617701788,5689863.171492183,1266.5694011167577
993269,2500,2500,2500,2500,2500,116,105.7,90.98,170.98,0,0,0,0,0,0,0,0,0,1375306.686730768,5689862.980161631,1268.4541770112767
994782,2500,2500,2500,2500,2500,116,109.16,90.8,170.8,0,0,0,0,0,0,0,0,0,1375304.811691357,5689862.788831078,1270.3389529057956
996271,2500,2500,2500,2500,2500,121,112.78,90.64,170.64,0,0,0,0,0,0,0,0,0,1375302.9366519463,5689862.597500526,1272.2237288003148
997704,2500,2500,524,2500,524,122,115.63,90.51,170.51,0,0,0,0,0,0,0,0,0,1375301.0616125353,5689862.406169973,1274.1085046948338
999118,2500,566,2500,2500,566,119,117.08,90.4,170.4,0,0,0,0,0,0,0,0,0,1375299.1857903714,5689862.223970928,1275.9932805893527
1000567,2500,2500,2500,2500,2500,113,116.54,90.3,170.3,0,0,0,0,0,0,0,0,0,1375297.3055428,5689862.09339818,1277.8780564838717
1002058,2500,2500,67,2500,67,100,112.08,90.17,170.17,0,0,0,0,0,0,0,0,0,1375295.4252952286,5689861.962825432,1279.7628323783906
1003510,2500,2500,2500,2500,2500,100,108.08,90,170,0,0,0,0,0,0,0,0,0,1375293.545047657,5689861.832252684,1281.6476082729096
1004951,2500,2500,45,658,45,105,105.98,89.82,169.82,0,0,0,0,0,0,0,0,0,1375291.6648000856,5689861.701679937,1283.5323841674285
1006423,2500,2500,61,2500,61,114,107.72,89.63,169.63,0,0,0,0,0,0,0,0,0,1375289.784552514,5689861.571107188,1285.4171600619477
1007916,2500,2500,152,2500,152,117,110.61,89.47,169.47,0,0,0,0,0,0,0,0,0,1375287.9043049426,5689861.440534441,1287.3019359564667
1009347,2500,2500,57,2500,57,118,113.63,89.34,169.34,0,0,0,0,0,0,0,0,0,1375286.024057371,5689861.309961692,1289.1867118509856
1010884,2500,2500,53,2500,53,119,114.9,89.22,169.22,0,0,0,0,0,0,0,0,0,1375284.1438097996,5689861.179388944,1291.0714877455046
1012357,2500,2500,687,2500,687,115,115.69,89.11,169.11,0,0,0,0,0,0,0,0,0,1375282.2702026165,5689860.9791118335,1292.9562636400235
1013860,743,2500,2500,2500,743,94,110.01,88.98,168.98,0,0,0,0,0,0,0,0,0,1375280.3991219145,5689860.752314173,1294.8410395345425
1015348,2500,2500,79,434,79,109,107.51,88.81,168.81,0,0,0,0,0,0,0,0,0,1375278.5280412124,5689860.525516512,1296.7258154290614
1016831,2500,2500,125,518,125,116,108.93,88.64,168.64,0,0,0,0,0,0,0,0,0,1375276.6569605104,5689860.298718851,1298.6105913235806
1018291,2500,372,200,604,200,111,109.8,88.49,168.49,0,0,0,0,0,0,0,0,0,1375274.7858798082,5689860.07192119,1300.4953672180995
1019761,2500,2500,165,2500,165,111,109.87,88.34,168.34,0,0,0,0,0,0,0,0,0,1375272.9147991063,5689859.845123529,1302.3801431126185
1021253,2500,2500,61,2500,61,114,111.08,88.2,168.2,0,0,0,0,0,0,0,0,0,1375271.0437184041,5689859.618325869,1304.2649190071375
1022742,2500,2500,790,2500,790,101,109.18,88.06,168.06,0,0,0,0,0,0,0,0,0,1375269.1726377022,5689859.391528208,1306.1496949016564
1024231,2500,2500,84,739,84,105,107,87.89,167.89,0,0,0,0,0,0,0,0,0,1375267.2986982188,5689859.1897698175,1308.0344707961754
1025735,2500,743,347,700,347,101,104.83,87.72,167.72,0,0,0,0,0,0,0,0,0,1375265.4246482938,5689858.988978754,1309.9192466906943
1027236,2500,748,274,684,274,105,104.43,87.53,167.53,0,0,0,0,0,0,0,0,0,1375263.5505983687,5689858.788187691,1311.8040225852135
1028773,2500,731,452,657,452,111,106.56,87.36,167.36,0,0,0,0,0,0,0,0,0,1375261.6765484437,5689858.587396627,1313.6887984797324
1030257,2500,719,310,659,310,98,104.58,87.18,167.18,0,0,0,0,0,0,0,0,0,1375259.8024985187,5689858.386605564,1315.5735743742514
1031767,191,732,2500,74,74,108,104.37,87,167,0,0,0,0,0,0,0,0,0,1375257.9284485937,5689858.185814501,1317.4583502687703
1033294,132,745,2500,655,132,117,107.71,86.83,166.83,0,0,0,0,0,0,0,0,0,1375256.0522370103,5689858.00888704,1319.3431261632893
1034822,2500,467,498,181,181,114,110.24,86.7,166.7,0,0,0,0,0,0,0,0,0,1375254.1726107863,5689857.8696554685,1321.2279020578083
1036332,2500,414,291,38,38,120,112.47,86.57,166.57,0,0,0,0,0,0,0,0,0,1375252.2929845625,5689857.730423896,1323.1126779523272
1037834,2500,334,380,29,29,123,115.71,86.48,166.48,0,0,0,0,0,0,0,0,0,1375250.4133583384,5689857.591192324,1324.9974538468464
1039317,2500,414,438,22,22,128,119.4,86.41,166.41,0,0,0,0,0,0,0,0,0,1375248.5337321144,5689857.451960752,1326.8822297413653
1040857,232,620,1107,56,56,122,121.39,86.37,166.37,0,0,0,0,0,0,0,0,0,1375246.6541058905,5689857.31272918,1328.7670056358843
1042385,100,730,2500,705,100,124,121.55,86.33,166.33,0,0,0,0,0,0,0,0,0,1375244.7749361915,5689857.16863158,1330.6517815304032
1043871,2500,958,2500,652,652,126,121.87,86.29,166.29,0,0,0,0,0,0,0,0,0,1375242.9022129586,5689856.955822121,1332.5365574249222
1045379,2500,1249,2500,627,627,125,122.66,86.26,166.26,0,0,0,0,0,0,0,0,0,1375241.0294897258,5689856.743012663,1334.4213333194411
1046871,2500,1039,2500,922,922,128,124.28,86.23,166.23,0,0,0,0,0,0,0,0,0,1375239.1567664929,5689856.530203205,1336.30610921396
1048398,2500,2500,2500,658,658,126,125.53,86.23,166.23,0,0,0,0,0,0,0,0,0,1375237.28404326,5689856.317393746,1338.1908851084793
1049890,2500,2500,48,2500,48,120,124.47,86.22,166.22,0,0,0,0,0,0,0,0,0,1375235.411320027,5689856.104584289,1340.0756610029982
1051415,2500,1120,55,2500,55,113,121.82,86.19,166.19,0,0,0,0,0,0,0,0,0,1375233.538596794,5689855.89177483,1341.9604368975172
1052925,107,733,43,652,43,116,119.92,86.15,166.15,0,0,0,0,0,0,0,0,0,1375231.6658735613,5689855.678965372,1343.8452127920361
1054416,156,2500,57,1054,57,113,117.28,86.08,166.08,0,0,0,0,0,0,0,0,0,1375229.7931503283,5689855.466155914,1345.729988686555
1055956,2500,946,48,2500,48,122,117.72,86.01,166.01,0,0,0,0,0,0,0,0,0,1375227.9204270954,5689855.253346455,1347.614764581074
1057460,2500,940,2500,625,625,122,118.98,85.95,165.95,0,0,0,0,0,0,0,0,0,1375226.0477038624,5689855.040536997,1349.499540475593
1058989,2500,2500,2500,582,582,124,120.32,85.9,165.9,0,0,0,0,0,0,0,0,0,1375224.202621326,5689854.668727612,1351.3843163701122
1060474,2500,1274,1040,664,664,119,120.88,85.86,165.86,0,0,0,0,0,0,0,0,0,1375222.3679481118,5689854.237039796,1353.2690922646311
1061971,2500,2500,1127,668,668,114,118.78,85.81,165.81,0,0,0,0,0,0,0,0,0,1375220.5332748976,5689853.805351981,1355.15386815915
1063475,2500,2500,1178,674,674,119,118.56,85.75,165.75,0,0,0,0,0,0,0,0,0,1375218.6986016836,5689853.373664166,1357.038644053669
1064964,2500,2500,1120,755,755,124,119.71,85.7,165.7,0,0,0,0,0,0,0,0,0,1375216.8639284694,5689852.941976351,1358.923419948188
1066490,2500,2500,2500,797,797,124,121.23,85.66,165.66,0,0,0,0,0,0,0,0,0,1375215.0292552551,5689852.510288536,1360.808195842707
1067959,2500,131,70,679,70,125,122.6,85.63,165.63,0,0,0,0,0,0,0,0,0,1375213.1945820411,5689852.0786007205,1362.692971737226
1069440,2500,2500,60,703,60,122,122.8,85.61,165.61,0,0,0,0,0,0,0,0,0,1375211.3599088269,5689851.646912905,1364.577747631745
1070957,2500,2500,65,829,65,115,121.52,85.58,165.58,0,0,0,0,0,0,0,0,0,1375209.535377605,5689851.175527207,1366.462523526264
1072404,2500,2500,1141,835,835,123,120.83,85.54,165.54,0,0,0,0,0,0,0,0,0,1375207.7184675557,5689850.674310641,1368.347299420783
1073908,218,2500,2500,905,218,127,122.5,85.51,165.51,0,0,0,0,0,0,0,0,0,1375205.9015575063,5689850.173094076,1370.232075315302
1075404,2500,2500,55,711,55,132,125.12,85.5,165.5,0,0,0,0,0,0,0,0,0,1375204.084647457,5689849.671877511,1372.1168512098209
1076928,87,2500,81,710,81,120,125,85.5,165.5,0,0,0,0,0,0,0,0,0,1375202.2677374077,5689849.170660946,1374.0016271043398
1078459,2500,1088,2500,731,731,118,122.25,85.48,165.48,0,0,0,0,0,0,0,0,0,1375200.4508273585,5689848.66944438,1375.8864029988588
1079988,2500,2500,193,670,193,114,120.39,85.45,165.45,0,0,0,0,0,0,0,0,0,1375198.633917309,5689848.168227815,1377.771178893378
1081473,51,2500,2500,629,51,123,120.01,85.41,165.41,0,0,0,0,0,0,0,0,0,1375196.8085242636,5689847.699862208,1379.655954787897
1082955,344,2500,2500,619,344,126,121.68,85.37,165.37,0,0,0,0,0,0,0,0,0,1375194.9761005882,5689847.258723175,1381.5407306824159
1084413,2500,2500,66,704,66,128,123.93,85.35,165.35,0,0,0,0,0,0,0,0,0,1375193.1436769126,5689846.817584142,1383.4255065769348
1085932,2500,2500,51,600,51,121,123.34,85.34,165.34,0,0,0,0,0,0,0,0,0,1375191.3112532373,5689846.376445109,1385.3102824714538
1087423,2500,2500,2500,591,591,114,120.81,85.31,165.31,0,0,0,0,0,0,0,0,0,1375189.478829562,5689845.935306076,1387.1950583659727
1088938,2500,2500,2500,864,864,124,120.47,85.27,165.27,0,0,0,0,0,0,0,0,0,1375187.6464058866,5689845.494167043,1389.0798342604917
1090420,2500,2500,2500,2500,2500,124,121.75,85.24,165.24,0,0,0,0,0,0,0,0,0,1375185.8139822113,5689845.053028011,1390.9646101550109
1091875,2500,2500,2500,2500,2500,125,122.77,85.22,165.22,0,0,0,0,0,0,0,0,0,1375183.9815585357,5689844.611888978,1392.8493860495298
1093351,2500,2500,49,586,49,125,124.35,85.21,165.21,0,0,0,0,0,0,0,0,0,1375182.1491348604,5689844.170749945,1394.7341619440488
1094778,2500,609,120,2500,120,118,122.55,85.19,165.19,0,0,0,0,0,0,0,0,0,1375180.316711185,5689843.729610912,1396.6189378385677
1096250,2500,2500,2500,22,22,104,117.37,85.15,165.15,0,0,0,0,0,0,0,0,0,1375178.4842875097,5689843.2884718785,1398.5037137330867
1097726,2500,517,50,32,32,105,113.63,85.07,165.07,0,0,0,0,0,0,0,0,0,1375176.6518638344,5689842.847332845,1400.3884896276056
1099234,2500,2500,2500,110,110,110,111.25,84.96,164.96,0,0,0,0,0,0,0,0,0,1375174.8194401588,5689842.406193812,1402.2732655221246
1100701,2500,2500,2500,2500,2500,119,113.11,84.86,164.86,0,0,0,0,0,0,0,0,0,1375172.9867028368,5689841.9663611585,1404.1580414166435
1102174,2500,2500,2500,2500,2500,96,111.03,84.76,164.76,0,0,0,0,0,0,0,0,0,1375171.1537366102,5689841.527481921,1406.0428173111627
1103617,761,2500,2500,2500,761,100,106.4,84.63,164.63,0,0,0,0,0,0,0,0,0,1375169.3207703836,5689841.088602684,1407.9275932056817
1105123,2500,2500,2500,2500,2500,106,106.2,84.48,164.48,0,0,0,0,0,0,0,0,0,1375167.4878041572,5689840.649723447,1409.8123691002006
1106588,2500,2500,2500,2500,2500,116,108.31,84.34,164.34,0,0,0,0,0,0,0,0,0,1375165.6548379306,5689840.210844209,1411.6971449947196
1108044,2500,2500,2500,371,371,121,112.37,84.23,164.23,0,0,0,0,0,0,0,0,0,1375163.821871704,5689839.771964972,1413.5819208892385
1109521,2500,2500,2500,101,101,111,112.72,84.14,164.14,0,0,0,0,0,0,0,0,0,1375161.9889054776,5689839.333085734,1415.4666967837575
1110949,46,2500,2500,2500,46,119,113.53,84.05,164.05,0,0,0,0,0,0,0,0,0,1375160.155939251,5689838.894206498,1417.3514726782764
1112444,191,2500,2500,2500,191,123,116.24,83.98,163.98,0,0,0,0,0,0,0,0,0,1375158.3229730246,5689838.45532726,1419.2362485727956
1113956,39,2500,2500,2500,39,127,119.86,83.94,163.94,0,0,0,0,0,0,0,0,0,1375156.490006798,5689838.016448023,1421.1210244673146
1115465,2500,2500,2500,2500,2500,123,121.76,83.92,163.92,0,0,0,0,0,0,0,0,0,1375154.6570405713,5689837.577568785,1423.0058003618335
1116944,87,427,2500,367,87,131,124.05,83.91,163.91,0,0,0,0,0,0,0,0,0,1375152.824074345,5689837.138689548,1424.8905762563525
1118375,2500,2500,2500,25,25,131,126.3,83.92,163.92,0,0,0,0,0,0,0,0,0,1375150.9911081183,5689836.69981031,1426.7753521508714
1119833,66,2500,2500,2500,66,138,129.27,83.96,163.96,0,0,0,0,0,0,0,0,0,1375149.1581418917,5689836.260931074,1428.6601280453904
1121266,2500,2500,2500,27,27,136,131.95,84.01,164.01,0,0,0,0,0,0,0,0,0,1375147.3251756653,5689835.822051836,1430.5449039399093
1122752,60,2500,2500,2500,60,141,134.42,84.09,164.09,0,0,0,0,0,0,0,0,0,1375145.4922094387,5689835.383172599,1432.4296798344285
1124220,167,2500,2500,389,167,135,135.32,84.18,164.18,0,0,0,0,0,0,0,0,0,1375143.6592432123,5689834.944293361,1434.3144557289475
1125715,2500,2500,2500,2500,2500,137,135.33,84.26,164.26,0,0,0,0,0,0,0,0,0,1375141.8024978016,5689834.651948059,1436.1992316234664
1127141,73,2500,2500,106,73,141,136.23,84.36,164.36,0,0,0,0,0,0,0,0,0,1375139.9248075557,5689834.488670646,1438.0840075179854
1128656,2500,2500,2500,2500,2500,140,137.61,84.46,164.46,0,0,0,0,0,0,0,0,0,1375138.04711731,5689834.325393233,1439.9687834125043
1130108,41,2500,2500,2500,41,137,138.01,84.57,164.57,0,0,0,0,0,0,0,0,0,1375136.1694270642,5689834.162115821,1441.8535593070233
1131545,214,2500,2500,168,168,127,135.19,84.66,164.66,0,0,0,0,0,0,0,0,0,1375134.2917368184,5689833.998838408,1443.7383352015422
1133022,328,2500,2500,68,68,126,132.61,84.73,164.73,0,0,0,0,0,0,0,0,0,1375132.4140465728,5689833.835560995,1445.6231110960614
