ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,time_col_used,head_points,tail_points,start_prior_max,end_prior_max,x_3857_generated,y_3857_generated,dist_along_m_generated
335209,2500,2500,2500,640,640,389,385.28,354.36,434.36,1,45.432574,12.357068,2.54,170126,13475700,11,1375582.5174578556,5689880.435444846,1375593.1241868592,5689869.710819799,15.083775473698374,65.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375536.3869397023,5689865.039149969,122.59454344934001
336409,2500,2500,883,2500,883,386,384.63,354.3,434.3,1,45.432574,12.357047,2.54,170126,13475900,11,1375580.179748549,5689880.435444846,1375591.1308447458,5689869.697113155,15.337479434616489,67.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375534.4825945136,5689864.835254164,124.51008319073594
337839,2500,2500,2500,2500,2500,383,383.53,354.22,434.22,1,45.432574,12.357035,2.48,170126,13480000,11,1375578.8439146592,5689880.435444846,1375589.6672935826,5689869.368560853,15.479710999231202,69.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375532.5843091297,5689864.578729113,126.42562293213189
339069,2500,2500,2500,2500,2500,382,382.58,354.11,434.11,1,45.432574,12.35702,3.94,170126,13480100,11,1375577.1741222974,5689880.435444846,1375587.7158920316,5689868.930491118,15.604258053874654,71.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375530.6842464143,5689864.338980779,128.34116267352783
340784,2500,2500,2500,2500,2500,382,382.34,354.04,434.04,1,45.432569,12.35699,3.94,170126,13480300,11,1375573.8345375734,5689879.642286444,1375584.25925197,5689868.512426573,15.249539370294556,74.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375528.774348923,5689864.192065587,130.25670241492375
342224,2500,2500,2500,2500,2500,347,377.52,353.93,433.93,1,45.432568,12.356976,3.87,170126,13480400,11,1375572.2760647023,5689879.483654773,1375582.7594986584,5689868.486568757,15.19336329927558,76.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375526.8644514317,5689864.0451503955,132.1722421563197
343365,2500,2500,2500,2500,2500,384,378.85,353.77,433.77,1,45.432566,12.356953,3.52,170126,13480600,11,1375569.7157164144,5689879.166391439,1375580.2599098056,5689868.4434723975,15.038650439370512,78.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375524.9545539403,5689863.898235205,134.08778189771564
344555,2500,2500,2500,2500,2500,382,380.23,353.68,433.68,1,45.432568,12.356943,2.13,170126,13480700,11,1375568.602521506,5689879.483654773,1375579.260104499,5689868.439683256,15.347748438353577,79.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375523.044656449,5689863.751320013,136.00332163911156
345565,2500,2500,2500,2500,2500,384,380.85,353.63,433.63,1,45.43257,12.356932,3.61,170126,13480800,11,1375567.3780071076,5689879.800918119,1375578.2603565685,5689868.461416907,15.716545979569927,80.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375521.1330369776,5689863.630251249,137.9188613805075
346945,2500,2500,2500,2500,2500,385,381.97,353.53,433.53,1,45.432574,12.356926,2.72,170126,13480900,11,1375566.7100901627,5689880.435444846,1375577.7604826028,5689868.472283732,16.28583424055667,81.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375519.2205299549,5689863.522504374,139.83440112190345
347990,2500,2500,2500,2500,2500,381,382.31,353.42,433.42,1,45.432575,12.356919,1.96,170126,13481000,11,1375565.9308537273,5689880.594076534,1375576.760734672,5689868.494017382,16.238773129442055,82.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375517.3080229321,5689863.4147574995,141.74994086329937
349206,2500,2500,2500,2500,2500,381,382.12,353.35,433.35,1,45.432575,12.356909,3.46,170126,13481100,11,1375564.8176588193,5689880.594076534,1375575.7609867412,5689868.515751033,16.298538980766462,83.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375515.3955159094,5689863.3070106255,143.66548060469532
350426,2500,2500,2500,2500,2500,378,381.77,353.29,433.29,1,45.432578,12.356889,2.83,170126,13481300,11,1375562.5912690037,5689881.069971616,1375573.7816556967,5689868.3648592895,16.930582789071988,85.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375513.4828998272,5689863.321317164,145.58102034609126
351626,2500,2500,2500,2500,2500,379,381.37,353.22,433.22,1,45.432579,12.356883,3.24,170126,13481400,11,1375561.9233520585,5689881.2286033165,1375572.8076631192,5689868.138349388,17.02418794487123,86.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375511.5702033062,5689863.425646066,147.4965600874872
352740,2500,2500,2500,2500,2500,381,381.25,353.1,433.1,1,45.432583,12.35688,0.74,170126,13481500,11,1375561.5893935864,5689881.863130144,1375572.3206668303,5689868.025094437,17.51146646194266,86.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375509.6575067851,5689863.529974967,149.41209982888313
353930,2500,2500,2500,2500,2500,382,381.36,353.03,433.03,1,45.432586,12.356873,2.13,170126,13481600,11,1375560.810157151,5689882.3390252935,1375571.8336705416,5689867.911839486,18.15658386908569,87.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375507.7440771372,5689863.565047018,151.32763957027908
355191,2500,2500,2500,2500,2500,380,381.46,352.98,432.98,1,45.432587,12.356861,2.13,170126,13481700,11,1375559.4743232613,5689882.497657016,1375570.3726816752,5689867.572074634,18.48099633563328,88.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375505.8296006985,5689863.501231137,153.24317931167502
356649,2500,2500,2500,2500,2500,379,381.82,352.89,432.89,1,45.432585,12.356838,3.57,170126,13481900,11,1375556.913974973,5689882.180393574,1375567.3976160812,5689867.222392253,18.266048680855395,91.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375503.91512426,5689863.437415255,155.15871905307094
358097,2500,2500,2500,2500,2500,383,382.14,352.8,432.8,1,45.432584,12.35683,2.02,170126,13482000,11,1375556.0234190468,5689882.021761857,1375566.8996773765,5689867.177125097,18.402614916848552,92.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375502.0006478212,5689863.373599374,157.07425879446689
359277,2500,2500,2500,2500,2500,384,382.5,352.7,432.7,1,45.432581,12.356816,1.13,170126,13482200,11,1375554.4649461757,5689881.545866725,1375564.9079225566,5689866.996056478,17.909571014706636,94.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375500.0861713826,5689863.309783492,158.98979853586283
360518,2500,2500,2500,2500,2500,382,382.27,352.64,432.64,1,45.43258,12.356804,1.13,170126,13482300,11,1375553.129112286,5689881.387235019,1375563.9120451468,5689866.905522168,18.05523880203032,95.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375498.1719032356,5689863.240645531,160.90533827725875
361550,2500,2500,2500,2500,2500,382,382.4,352.6,432.6,1,45.43258,12.356787,3.44,170126,13482400,11,1375551.2366809426,5689881.387235019,1375561.9181089904,5689866.758697223,18.11317264321031,97.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375496.2582952126,5689863.1546406755,162.8208780186547
362995,82,2500,2500,2500,82,383,382.46,352.52,432.52,1,45.432578,12.356772,4.13,170126,13482500,11,1375549.5668885806,5689881.069971616,1375560.419135627,5689866.703856735,18.00434732951623,98.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375494.3446871894,5689863.06863582,164.73641776005064
364409,45,2500,2500,2500,45,386,382.94,352.44,432.44,1,45.432577,12.356748,3.15,170126,13482700,11,1375546.8952208017,5689880.911339919,1375557.9208466888,5689866.612455919,18.05609342684553,101.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375492.4310791665,5689862.982630965,166.65195750144656
365869,2500,2500,2500,2500,2500,381,383.42,352.36,432.36,1,45.432578,12.356739,2.0,170126,13482800,11,1375545.8933453844,5689881.069971616,1375556.921531113,5689866.5758955935,18.21260882545149,102.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375490.5174711435,5689862.896626111,168.5674972428425
366911,2500,2500,2500,2500,2500,385,383.84,352.28,432.28,1,45.432578,12.356725,4.65,170126,13482900,11,1375544.3348725135,5689881.069971616,1375555.4225577505,5689866.521055104,18.292286231807108,103.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375488.6037910306,5689862.812370104,170.48303698423845
367924,2500,2500,2500,2500,2500,387,384.44,352.25,432.25,1,45.432577,12.356707,4.09,170126,13483000,11,1375542.3311216792,5689880.911339919,1375553.4241263848,5689866.444234082,18.23052124085858,105.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375486.6895967342,5689862.7405878175,172.3985767256344
369113,2500,2500,2500,2500,2500,386,384.78,352.2,432.2,1,45.432574,12.356692,3.5,170126,13483100,11,1375540.6613293174,5689880.435444846,1375551.927962067,5689866.337365202,18.04696271313284,107.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375484.775402438,5689862.668805531,174.31411646703032
370293,2500,2500,2500,2500,2500,383,384.46,352.12,432.12,1,45.432573,12.356667,3.85,170126,13483300,11,1375537.878342047,5689880.27681316,1375548.935633432,5689866.123627442,17.96041087321413,110.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375482.8612081415,5689862.597023245,176.22965620842626
371307,2500,2500,2500,2500,2500,386,384.48,352.09,432.09,1,45.432577,12.356652,3.85,170126,13483400,11,1375536.2085496855,5689880.911339919,1375547.4394691144,5689866.016758562,18.65427846416293,111.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375480.9470138452,5689862.525240959,178.1451959498222
372527,2500,2500,2500,2500,2500,384,384.7,352.05,432.05,1,45.432581,12.356642,4.13,170126,13483500,11,1375535.0953547775,5689881.545866725,1375546.442026236,5689865.945512642,19.29036030508385,112.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375479.0323614785,5689862.468799592,180.06073569121813
373942,2500,2500,2500,2500,2500,385,384.8,351.99,431.99,1,45.432583,12.356633,2.19,170126,13483600,11,1375534.0934793605,5689881.863130144,1375545.4445833578,5689865.874266722,19.608450103788535,113.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375477.1172945348,5689862.426242549,181.97627543261407
375099,2500,2500,2500,2500,2500,386,385.53,351.93,431.93,1,45.432582,12.356622,3.17,170126,13483700,11,1375532.8689649615,5689881.704498433,1375544.4471404797,5689865.803020802,19.670056917815707,114.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375475.202227591,5689862.383685507,183.89181517401002
376296,2500,2500,738,2500,738,390,386.59,351.89,431.89,1,45.432583,12.356591,3.17,170126,13483900,11,1375529.4180607472,5689881.863130144,1375540.9626501622,5689865.474931918,20.04621125915744,118.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375473.2867163594,5689862.381119304,185.80735491540594
377483,2500,2500,2500,2500,2500,386,386.87,351.86,431.86,1,45.432584,12.356577,3.93,170126,13484000,11,1375527.859587876,5689882.021761857,1375538.9716907977,5689865.28531674,20.08948547108948,120.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375471.3711766182,5689862.381119304,187.72289465680188
379133,2500,2500,2500,2500,2500,386,387.76,351.82,431.82,1,45.432583,12.356564,3.52,170126,13484100,11,1375526.4124344958,5689881.863130144,1375537.4784712745,5689865.143105357,20.050346601925952,121.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375469.461257412,5689862.248797982,189.63843439819783
380539,2500,2500,2500,2500,2500,389,387.88,351.78,431.78,1,45.432587,12.356533,4.02,170126,13484300,11,1375522.961530281,5689882.497657016,1375533.9990555255,5689864.769911058,20.88300601597519,125.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375467.5526174312,5689862.0863605365,191.55397413959378
381980,2500,2500,2500,2500,2500,391,388.78,351.76,431.76,1,45.432589,12.356519,4.33,170126,13484400,11,1375521.40305741,5689882.814920469,1375532.0171021025,5689864.502079514,21.16643778690342,127.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375465.6445558858,5689861.918119876,193.4695138809897
383114,2500,2500,2500,2500,2500,394,389.98,351.73,431.73,1,45.432589,12.356507,2.17,170126,13484500,11,1375520.0672235205,5689882.814920469,1375530.527909179,5689864.326954838,21.242194275311128,128.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375463.741404567,5689861.700616867,195.38505362238564
384128,2500,2500,2500,2500,2500,390,390.43,351.73,431.73,1,45.432589,12.356498,2.17,170126,13484600,11,1375519.0653481034,5689882.814920469,1375529.5308705084,5689864.250259556,21.31135364155981,129.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375461.838710974,5689861.479483739,197.3005933637816
385335,2500,2500,2500,2500,2500,393,390.91,351.72,431.72,1,45.432587,12.356476,4.04,170126,13484800,11,1375516.616319306,5689882.497657016,1375527.0382738323,5689864.05852135,21.18062464277919,132.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375459.941136832,5689861.217749374,199.2161331051775
386854,2500,2500,2500,2500,2500,392,391.25,351.72,431.72,1,45.43259,12.356463,1.83,170126,13484900,11,1375515.1691659256,5689882.973552199,1375525.5427158263,5689863.943478426,21.67381473939721,133.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375458.0440781857,5689860.952343214,201.13167284657345
388260,2500,2500,2500,2500,2500,392,391.59,351.72,431.72,1,45.432592,12.35645,2.94,170126,13485000,11,1375513.7220125454,5689883.29081567,1375524.047157821,5689863.828435503,22.031633319618507,135.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375456.1477905887,5689860.681444986,203.0472125879694
389738,2500,2500,2500,2500,2500,392,391.86,351.72,431.72,1,45.432594,12.356423,3.52,170126,13485200,11,1375510.7163862938,5689883.608079151,1375520.5550118042,5689863.597686451,22.298304149779984,138.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375454.244652195,5689860.491108402,204.96275232936532
391164,2500,2500,2500,326,326,391,392.75,351.73,431.73,1,45.432594,12.356411,2.91,170126,13485300,11,1375509.3805524043,5689883.608079151,1375519.55661086,5689863.54143851,22.49938293217327,139.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375452.3298510462,5689860.437919481,206.87829207076126
392581,2500,2500,2500,2500,2500,394,393.16,351.74,431.74,1,45.432595,12.356391,2.44,170126,13485500,11,1375507.1541625883,5689883.766710896,1375517.0606084988,5689863.400818658,22.647455424968744,142.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375450.419894674,5689860.324422055,208.7938318121572
393968,2500,2500,2500,2500,2500,395,393.64,351.75,431.75,1,45.432595,12.356381,2.56,170126,13485600,11,1375506.0409676805,5689883.766710896,1375516.0622075542,5689863.344570718,22.748385834330712,143.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375448.5211582377,5689860.071257196,210.70937155355313
395082,2500,2500,2500,2500,2500,394,393.84,351.77,431.77,1,45.432595,12.356369,3.43,170126,13485700,11,1375504.705133791,5689883.766710896,1375514.5646042463,5689863.262315105,22.75169014445333,144.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375446.622421801,5689859.818092339,212.62491129494907
396804,2500,2500,2500,2500,2500,393,393.69,351.78,431.78,1,45.432593,12.356342,3.43,170126,13485900,11,1375501.6995075396,5689883.449447408,1375512.0683545724,5689863.398474178,22.57331425070216,147.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375444.7174822744,5689859.620276922,214.54045103634502
398231,2500,2500,2500,2500,2500,392,393.12,351.8,431.8,1,45.432592,12.356331,2.94,170126,13490000,11,1375500.474993141,5689883.29081567,1375510.5706047677,5689863.480169622,22.234726689347102,148.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375442.8098092594,5689859.446852103,216.45599077774096
399689,2500,2500,2500,2500,2500,394,393.24,351.81,431.81,1,45.432605,12.356312,2.96,170126,13490200,11,1375498.3599228158,5689885.3530285,1375506.5747850533,5689863.526070615,23.321664865561218,152.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375440.9153866526,5689859.208511513,218.37153051913688
401104,125,2500,2500,2500,125,395,393.15,351.82,431.82,1,45.432604,12.356299,3.57,170126,13490300,11,1375496.9127694354,5689885.194396725,1375503.0767833642,5689863.409470558,22.640187185726152,156.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375439.092350973,5689858.6204354875,220.28707026053283
402224,2500,2500,2500,2500,2500,393,392.94,351.83,431.83,1,45.432603,12.356286,2.09,170126,13490400,11,1375495.465616055,5689885.035764955,1375499.5787816753,5689863.292870502,22.128524365934226,159.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375437.2457902706,5689858.1440669475,222.20261000192878
403237,2500,2500,2500,2500,2500,390,393.28,351.83,431.83,1,45.432606,12.356272,2.09,170126,13490500,11,1375493.907143184,5689885.511660273,1375496.581424581,5689863.169163344,22.50197658080374,162.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375435.340418609,5689857.946959534,224.1181497433247
404431,2500,2500,2500,2500,2500,393,393.55,351.84,431.84,1,45.432607,12.356241,3.43,170126,13490700,11,1375490.4562389697,5689885.670292052,1375492.0860338935,5689862.967123313,22.761592701558072,167.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375433.4350469476,5689857.749852121,226.03368948472064
405897,2500,2500,2500,2500,2500,395,393.73,351.86,431.86,1,45.432609,12.356225,3.63,170126,13490800,11,1375488.6751271167,5689885.987555619,1375490.0880824777,5689862.877327744,23.153381509076254,169.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375431.529675286,5689857.552744707,227.94922922611659
407355,2500,2500,2500,2500,2500,390,392.74,351.87,431.87,1,45.432607,12.356199,3.24,170126,13491000,11,1375485.780820356,5689885.670292052,1375487.0906198134,5689862.755626183,22.95206932994592,172.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375429.6259991976,5689857.339923255,229.8647689675125
408781,2500,2500,2500,2500,2500,390,391.55,351.87,431.87,1,45.432609,12.356196,2.59,170126,13491100,11,1375485.446861884,5689885.987555619,1375486.590978931,5689862.736889649,23.27879876351483,172.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375427.722437686,5689857.126039939,231.78030870890845
410268,2500,2500,2500,2500,2500,386,390.68,351.86,431.86,1,45.432614,12.356192,0.0,170126,13491300,11,1375485.0015839206,5689886.780714582,1375486.0913380485,5689862.718153116,24.08722541798318,173.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375425.8188761747,5689856.912156623,233.6958484503044
411746,2500,2500,2500,794,794,394,390.3,351.85,431.85,1,45.432619,12.356183,0.0,170126,13491400,11,1375483.9997085035,5689887.573873616,1375485.0920562833,5689862.6806800505,24.91714890495956,174.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375423.9153146632,5689856.698273308,235.61138819170034
412888,2500,2500,2500,2500,2500,387,389.0,351.83,431.83,1,45.432622,12.356181,0.0,170126,13491500,11,1375483.7770695218,5689888.049769069,1375484.5924154008,5689862.661943517,25.400914849274507,174.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375422.0117531517,5689856.4843899915,237.52692793309626
413911,2500,2500,2500,2500,2500,386,388.25,351.81,431.81,1,45.432622,12.35618,0.0,170126,13491600,11,1375483.6657500311,5689888.049769069,1375484.5924154008,5689862.661943517,25.40473174400975,174.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375420.0994135863,5689856.486780764,239.4424676744922
415111,2500,2500,2500,556,556,388,388.08,351.79,431.79,1,45.432623,12.356177,0.0,170126,13491700,11,1375483.3317915588,5689888.208400892,1375484.5924154008,5689862.661943517,25.57754204188054,174.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375418.184779966,5689856.545692568,241.35800741588815
416556,2500,2500,68,2500,68,379,387.04,351.76,431.76,1,45.432632,12.356159,3.02,170126,13491900,11,1375481.3280407244,5689889.63608743,1375482.5938518706,5689862.586997384,27.078691810125097,176.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375416.2701463455,5689856.604604371,243.27354715728407
417994,2500,2500,2500,670,670,386,386.15,351.72,431.72,1,45.432637,12.356151,0.35,170126,13492000,11,1375480.437484798,5689890.429246715,1375481.5945701057,5689862.549524318,27.90372318050398,177.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375414.3555648115,5689856.664919278,245.18908689868002
419475,347,2500,2500,2500,347,381,385.35,351.67,431.67,1,45.432648,12.356132,2.87,170126,13492200,11,1375478.322414473,5689892.1741973935,1375479.0959365922,5689862.470212372,29.71405496770013,180.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375412.4418330363,5689856.748125007,247.10462664007596
420931,2500,2500,2500,2500,2500,383,384.32,351.61,431.61,1,45.432649,12.356122,2.65,170126,13492300,11,1375477.209219565,5689892.332829289,1375477.5963306122,5689862.436887795,29.898447665013595,181.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375410.528101261,5689856.831330736,249.02016638147188
422386,2500,2500,2500,2500,2500,381,383.8,351.55,431.55,1,45.432647,12.356095,4.22,170126,13492500,11,1375474.2035933137,5689892.0155655,1375474.596997771,5689862.381119304,29.637057350059266,184.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375408.6168732187,5689856.808486001,250.93570612286783
423819,2500,2500,2500,2500,2500,380,383.53,351.49,431.49,1,45.432647,12.35608,3.17,170126,13492600,11,1375472.5338009517,5689892.0155655,1375473.0970215637,5689862.381119304,29.63979788665072,186.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375406.7092002034,5689856.635061181,252.85124586426377
425235,2500,2500,2500,2500,2500,384,383.39,351.42,431.42,1,45.432631,12.356068,4.56,170126,13492800,11,1375471.1979670622,5689889.477455582,1375471.097053287,5689862.381119304,27.09652419106953,188.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375404.8015271884,5689856.461636362,254.7667856056597
426702,2500,2500,2500,2500,2500,384,383.6,351.36,431.36,1,45.432629,12.356056,4.2,170126,13492900,11,1375469.8621331728,5689889.160191891,1375471.097053287,5689862.381119304,26.80753170806383,188.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375402.8938541731,5689856.288211542,256.68232534705567
428196,2500,2500,2500,602,602,387,384.69,351.31,431.31,1,45.432629,12.35604,3.61,170126,13493000,11,1375468.08102132,5689889.160191891,1375470.10037925,5689862.303191329,26.932810577544807,189.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375400.981525534,5689856.236642088,258.59786508845156
429622,2500,2500,2500,2500,2500,382,384.71,351.25,431.25,1,45.432627,12.356012,2.83,170126,13493200,11,1375464.9640755777,5689888.842928213,1375467.111232642,5689862.048795874,26.88002625092336,192.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375399.066181226,5689856.264004149,260.5134048298475
431103,2500,2500,2500,2500,2500,381,385.11,351.21,431.21,1,45.432631,12.355999,3.07,170126,13493300,11,1375463.5169221975,5689889.477455582,1375466.1148504396,5689861.963997389,27.63583928258734,193.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375397.150836918,5689856.29136621,262.42894457124345
432596,2500,469,2500,521,469,389,386.83,351.17,431.17,1,45.432632,12.355994,0.0,170126,13493500,11,1375462.9603247435,5689889.63608743,1375465.6173163326,5689861.915006784,27.848122315196928,193.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375395.23549261,5689856.318728272,264.3444843126394
434062,901,2500,2500,403,403,389,386.2,351.13,431.13,1,45.432632,12.355991,0.0,170126,13493600,11,1375462.626366271,5689889.63608743,1375465.6173163326,5689861.915006784,27.881967191164264,193.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375393.3212650046,5689856.27749436,266.26002405403534
435540,2500,2500,2500,2500,2500,384,385.1,351.08,431.08,1,45.432637,12.355956,3.5,170126,13493800,11,1375458.7301840934,5689890.429246715,1375462.1400071357,5689861.5176000185,29.11202857747193,197.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375391.4078262763,5689856.187801919,268.1755637954313
436952,2500,2500,2500,2500,2500,383,383.69,351.03,431.03,1,45.432639,12.355938,4.63,170126,13493900,11,1375456.726433259,5689890.74651045,1375460.6536724484,5689861.316030148,29.691351912983126,198.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375389.494387548,5689856.098109479,270.09110353682723
438361,2500,2500,2500,2500,2500,381,383.19,350.97,430.97,1,45.43264,12.355906,2.8,170126,13494100,11,1375453.1642095535,5689890.905142322,1375456.6926831384,5689860.759286779,30.35165122808196,202.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375387.5809488196,5689856.008417038,272.0066432782231
439493,2500,2500,2500,2500,2500,379,382.36,350.89,430.89,1,45.432638,12.355888,3.2,170126,13494200,11,1375451.1604587196,5689890.58787858,1375453.21107073,5689860.462397805,30.19519169551684,206.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375385.6716019278,5689855.8558531925,273.92218301961907
440668,2500,2500,2500,2500,2500,382,381.83,350.83,430.83,1,45.432636,12.355868,3.76,170126,13494300,11,1375448.9340689036,5689890.270614854,1375451.2118735998,5689860.406864552,29.95049208858337,208.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375383.7626789238,5689855.6967762755,275.837722761015
441899,2500,2500,2500,2500,2500,382,381.56,350.78,430.78,1,45.432635,12.355851,4.02,170126,13494400,11,1375447.04163756,5689890.111982993,1375450.2188210431,5689860.297612237,29.983181926953257,209.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375381.85375592,5689855.537699359,277.75326250241096
443155,2500,2500,2500,2500,2500,378,380.94,350.72,430.72,1,45.432634,12.355831,3.69,170126,13494500,11,1375444.815247744,5689889.953351137,1375448.2363966869,5689860.03328899,30.115019159447527,211.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375379.944832916,5689855.378622442,279.6688022438069
444544,2500,2500,2500,2500,2500,381,380.83,350.64,430.64,1,45.432629,12.355798,2.87,170126,13494700,11,1375441.141704548,5689889.160191891,1375444.2632168585,5689859.578980067,29.74545229237963,215.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375378.0448082602,5689855.139630237,281.58434198520285
