ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,x_3857_generated,y_3857_generated,dist_along_m_generated
962212,2500,2500,2500,2500,2500,501,501.94,435.31,515.31,1,45.433332,12.350646,3.63,170126,14561000,9,1374867.6236879812,5690000.679071233,1374867.6103223548,5690001.172151708,0.4932615889729046,10.0,3477.6786293824302,0.5,3857,1374952.734784477,5689982.763977354,865.3378749167559
963276,2500,2500,2500,2500,2500,505,502.74,435.58,515.58,1,45.433335,12.35063,4.89,170126,14561100,9,1374865.8425761284,5690001.154972698,1374866.19560008,5690001.670293354,0.6246449309634495,10.0,3477.6786293824302,0.5,3857,1374950.6955570893,5689982.84637038,867.3787661311823
964444,2500,2500,2500,2500,2500,503,503.15,435.74,515.74,1,45.433341,12.35061,4.89,170126,14561200,9,1374863.6161863124,5690002.106775706,1374863.7542526326,5690002.176114889,0.1544999388308364,10.0,3477.6786293824302,0.5,3857,1374948.6563297017,5689982.928763406,869.4196573456086
965848,2500,2500,2500,2500,2500,504,503.44,435.96,515.96,1,45.433348,12.350574,3.56,170126,14561400,9,1374859.608684644,5690003.217212677,1374859.8090415124,5690002.833650076,0.4327391173719,10.0,3477.6786293824302,0.5,3857,1374946.617102314,5689983.011156431,871.4605485600349
967246,2500,2500,2500,553,553,507,504.37,436.18,516.18,1,45.433355,12.350557,3.85,170126,14561500,9,1374857.7162533004,5690004.327649785,1374857.3432845622,5690003.244609567,1.1454613887845817,10.0,3477.6786293824302,0.5,3857,1374944.5778749264,5689983.093549457,873.5014397744612
968719,2500,2500,2500,2500,2500,501,504.76,436.41,516.41,1,45.433362,12.35052,3.94,170126,14561700,9,1374853.597432141,5690005.438087031,1374853.398073442,5690003.902144754,1.5488261906756142,10.0,3477.6786293824302,0.5,3857,1374942.5386475387,5689983.175942483,875.5423309888874
970169,2500,2500,2500,385,385,506,506.16,436.65,516.65,1,45.433363,12.350497,3.48,170126,14561800,9,1374851.037083853,5690005.596720934,1374850.9323164918,5690004.313104246,1.2878850887971105,10.0,3477.6786293824302,0.5,3857,1374940.499420151,5689983.258335509,877.5832222033138
971566,2500,2500,348,418,348,503,506.12,436.89,516.89,1,45.433374,12.350464,2.91,170126,14562000,9,1374847.3635406569,5690007.341694058,1374846.614606165,5690005.545044528,1.9464974711440963,10.0,3477.6786293824302,0.5,3857,1374938.4601927635,5689983.340728534,879.6241134177401
973032,2500,2500,292,2500,292,507,506.42,437.12,517.12,1,45.433379,12.35044,3.35,170126,14562100,9,1374844.6918728778,5690008.134863773,1374843.7630533064,5690006.47616383,1.9010500517799305,10.0,3477.6786293824302,0.5,3857,1374936.4340476152,5689983.557618473,881.6650046321664
974505,2500,2500,242,604,242,503,505.34,437.35,517.35,1,45.433388,12.350399,3.83,170126,14562300,9,1374840.127773755,5690009.562569436,1374839.4857240182,5690007.872842781,1.807596202491596,10.0,3477.6786293824302,0.5,3857,1374934.4171668855,5689983.869754776,883.7058958465927
976009,2500,2500,1260,806,806,507,505.66,437.57,517.57,1,45.433396,12.35038,3.35,170126,14562400,9,1374838.01270343,5690010.8316413285,1374837.1094299692,5690008.648775532,2.362372966065334,10.0,3477.6786293824302,0.5,3857,1374932.400286156,5689984.18189108,885.7467870610191
977467,2500,2500,599,609,599,507,505.74,437.8,517.8,1,45.433399,12.350358,4.67,170126,14562500,9,1374835.5636746327,5690011.307543335,1374834.73313592,5690009.424708283,2.05787812714977,10.0,3477.6786293824302,0.5,3857,1374930.3834054265,5689984.494027383,887.7876782754454
978948,2500,2500,534,439,439,505,505.24,438.02,518.02,1,45.433412,12.350312,4.35,170126,14562700,9,1374830.442978056,5690013.369785651,1374829.980547822,5690010.976573784,2.437479181493942,10.0,3477.6786293824302,0.5,3857,1374928.3665246968,5689984.806163686,889.8285694898717
980445,2500,2500,2500,501,501,510,505.85,438.24,518.24,1,45.433419,12.350292,3.82,170126,14562800,9,1374828.21658824,5690014.480224018,1374827.2420620674,5690012.154074268,2.5220376520420253,10.0,3477.6786293824302,0.5,3857,1374926.3496439673,5689985.11829999,891.8694607042979
981879,2500,2500,2500,448,448,510,506.76,438.46,518.46,1,45.433429,12.350257,2.96,170126,14563000,9,1374824.3204060623,5690016.066564782,1374823.3940274203,5690014.486216478,1.8318510170906384,10.0,3477.6786293824302,0.5,3857,1374924.3327632376,5689985.430436294,893.9103519187242
983381,2500,2500,567,2500,567,507,506.91,438.69,518.69,1,45.433438,12.350243,3.93,170126,14563100,9,1374822.7619331914,5690017.494271711,1374821.2562303944,5690015.781851039,2.2802468006051524,10.0,3477.6786293824302,0.5,3857,1374922.3158825082,5689985.742572596,895.9512431331506
984859,2500,331,2500,380,331,505,505.97,438.91,518.91,1,45.433457,12.350204,4.04,170126,14563300,9,1374818.4204730503,5690020.508320416,1374816.9806363422,5690018.373120162,2.575307724021559,10.0,3477.6786293824302,0.5,3857,1374920.2990017787,5689986.0547089,897.9921343475769
986286,2500,2500,2500,2500,2500,505,505.7,439.12,519.12,1,45.433468,12.35019,3.24,170126,14563400,9,1374816.8620001792,5690022.253296448,1374814.842839316,5690019.668754724,3.2797662287249705,10.0,3477.6786293824302,0.5,3857,1374918.3013677527,5689986.4581151,900.0330255620032
987695,2500,2500,2500,2500,2500,506,505.22,439.33,519.33,1,45.433484,12.350169,3.13,170126,14563600,9,1374814.5242908727,5690024.791444008,1374812.199798465,5690023.152254225,2.8443291124395564,10.0,3477.6786293824302,0.5,3857,1374916.3301875917,5689986.986968313,902.0739167764295
989190,720,2500,2500,2500,720,510,506.35,439.54,519.54,1,45.433487,12.35016,0.0,170126,14563700,9,1374813.5224154557,5690025.2673467565,1374811.7209905807,5690024.030068679,2.185403537491323,10.0,3477.6786293824302,0.5,3857,1374914.3590074307,5689987.515821528,904.1148079908559
990590,2500,2500,2500,2500,2500,506,505.78,439.75,519.75,1,45.433501,12.350144,0.0,170126,14563900,9,1374811.7413036027,5690027.48822658,1374810.4278744247,5690026.733112412,1.5150226445701054,10.0,3477.6786293824302,0.5,3857,1374912.3878272697,5689988.044674742,906.1556992052822
992004,2500,2500,408,2500,408,513,506.41,439.96,519.96,1,45.433512,12.350137,3.63,170126,14564000,9,1374810.9620671673,5690029.233203972,1374809.6401086245,5690028.571232611,1.478438524570819,10.0,3477.6786293824302,0.5,3857,1374910.4166471087,5689988.573527955,908.1965904197085
993498,2500,2500,348,2500,348,505,505.59,440.17,520.17,1,45.433534,12.350126,3.76,170126,14564200,9,1374809.7375527686,5690032.723159776,1374808.2615184744,5690031.787942962,1.7473716625594822,10.0,3477.6786293824302,0.5,3857,1374908.407261929,5689988.92185861,910.2374816341347
995017,2500,2500,360,2500,360,508,505.97,440.37,520.37,1,45.433546,12.350123,3.28,170126,14564300,9,1374809.4035942962,5690034.626772605,1374807.4737526742,5690033.626063162,2.173869378366839,10.0,3477.6786293824302,0.5,3857,1374906.3908368496,5689989.236925028,912.278372848561
996505,2500,2500,522,2500,522,514,507.07,440.58,520.58,1,45.433571,12.350115,3.85,170126,14564500,9,1374808.51303837,5690038.592633967,1374806.509595949,5690038.001762008,2.088758292993007,10.0,3477.6786293824302,0.5,3857,1374904.3744117701,5689989.551991447,914.3192640629874
997976,2500,2500,2500,2500,2500,507,507.0,440.79,520.79,1,45.433583,12.350113,4.0,170126,14564600,9,1374808.2903993882,5690040.496248043,1374806.1669452635,5690039.972003449,2.187210509603536,10.0,3477.6786293824302,0.5,3857,1374902.375899011,5689989.949586021,916.3601552774137
999171,2500,2500,2500,2500,2500,506,506.99,440.95,520.95,1,45.433593,12.350113,3.82,170126,14564700,9,1374808.2903993882,5690042.082593418,1374805.8242945783,5690041.942244889,2.4700952699914795,10.0,3477.6786293824302,0.5,3857,1374900.4102942855,5689990.498799106,918.40104649184
1000364,960,2500,2500,2500,960,510,507.38,441.11,521.11,1,45.433602,12.350116,3.04,170126,14564800,9,1374808.6243578608,5690043.510304495,1374805.5673065642,5690043.41992597,3.0583869780730844,10.0,3477.6786293824302,0.5,3857,1374898.4446895602,5689991.0480121905,920.4419377062663
1001785,2500,2500,2500,2500,2500,508,507.32,441.31,521.31,1,45.433621,12.350115,3.94,170126,14565000,9,1374808.51303837,5690046.524361961,1374805.739144518,5690046.873861863,2.795824973822841,10.0,3477.6786293824302,0.5,3857,1374896.479084835,5689991.597225276,922.4828289206927
1003235,2500,2500,408,2500,408,511,508.23,441.53,521.53,1,45.43363,12.350111,3.43,170126,14565100,9,1374808.0677604063,5690047.952073745,1374805.9730667616,5690048.355369406,2.1331640477737968,10.0,3477.6786293824302,0.5,3857,1374894.5134801094,5689992.146438361,924.523720135119
1004681,2500,2500,2500,2500,2500,507,507.75,441.74,521.74,1,45.433647,12.350103,2.89,170126,14565300,9,1374807.1772044804,5690050.648863295,1374806.3629371675,5690050.824548644,0.833004560997134,10.0,3477.6786293824302,0.5,3857,1374892.547875384,5689992.695651446,926.5646113495453
1006172,2500,2500,2500,2500,2500,508,508.01,441.95,521.95,1,45.433656,12.350101,3.19,170126,14565400,9,1374806.9545654987,5690052.076575737,1374806.596859411,5690052.306056187,0.4249881429635194,10.0,3477.6786293824302,0.5,3857,1374890.5822706588,5689993.244864531,928.6055025639715
1007555,2500,2500,2500,2500,2500,506,507.83,442.16,522.16,1,45.433675,12.350099,2.57,170126,14565600,9,1374806.731926517,5690055.090636087,1374806.901936236,5690055.289078367,0.2613094777340993,10.0,3477.6786293824302,0.5,3857,1374888.6166659333,5689993.794077615,930.6463937783979
1009016,2500,2500,2500,2500,2500,508,507.87,442.36,522.36,1,45.433687,12.3501,5.19,170126,14565700,9,1374806.8432460078,5690056.994253673,1374807.0777076138,5690057.281153981,0.3705185979350294,10.0,3477.6786293824302,0.5,3857,1374886.6823082194,5689994.44195014,932.6872849928242
1010450,2500,2500,2500,2500,2500,508,508.0,442.56,522.56,1,45.433697,12.350099,4.04,170126,14565800,9,1374806.731926517,5690058.580601971,1374807.209536147,5690058.775210691,0.5157358941872016,10.0,3477.6786293824302,0.5,3857,1374884.7589157135,5689995.124444255,934.7281762072505
1011938,2500,2500,2500,2500,2500,507,508.07,442.77,522.77,1,45.433717,12.350097,3.76,170126,14570000,9,1374806.5092875354,5690061.753299408,1374807.4731932136,5690061.763324111,0.9639578056144248,10.0,3477.6786293824302,0.5,3857,1374882.8355232074,5689995.80693837,936.7690674216768
1013362,2500,2500,2500,2500,2500,506,508.2,442.97,522.97,1,45.43373,12.350098,4.78,170126,14570100,9,1374806.6206070262,5690063.815553344,1374807.648964591,5690063.755399724,1.030115401011524,10.0,3477.6786293824302,0.5,3857,1374880.911811287,5689996.488528844,938.8099586361031
1014770,2500,2500,2500,2500,2500,507,508.14,443.17,523.17,1,45.433751,12.350107,4.24,170126,14570300,9,1374807.6224824437,5690067.146887633,1374807.9126216576,5690066.743513144,0.4968820203431759,10.0,3477.6786293824302,0.5,3857,1374878.9867705703,5689997.166360082,940.8508498505295
1016251,2500,2500,2500,2500,2500,508,508.15,443.37,523.37,1,45.433759,12.350111,3.59,170126,14570400,9,1374808.0677604063,5690068.415967687,1374808.0005073466,5690067.73955095,0.679751848964691,10.0,3477.6786293824302,0.5,3857,1374877.0617298535,5689997.844191321,942.8917410649558
1017695,2500,2500,2500,2500,2500,508,508.28,443.57,523.57,1,45.433776,12.350117,3.94,170126,14570600,9,1374808.7356773517,5690071.112763401,1374808.8878407131,5690071.122881819,0.1524994128966478,10.0,3477.6786293824302,0.5,3857,1374875.1366891367,5689998.522022559,944.9326322793821
1019140,2500,2500,2500,2500,2500,508,508.52,443.77,523.77,1,45.433785,12.35012,3.44,170126,14570700,9,1374809.0696358238,5690072.540479108,1374809.2777648908,5690072.571171621,0.2103799868805951,10.0,3477.6786293824302,0.5,3857,1374873.21164842,5689999.199853797,946.9735234938083
1020595,2500,2500,2500,2500,2500,511,508.96,443.97,523.97,1,45.433804,12.350126,3.67,170126,14570900,9,1374809.7375527686,5690075.554546346,1374810.0576132457,5690075.4677512245,0.3316204187360229,10.0,3477.6786293824302,0.5,3857,1374871.286607703,5689999.8776850365,949.0144147082347
1021969,2500,2500,2500,2500,2500,510,509.43,444.17,524.17,1,45.433812,12.350131,2.7,170126,14571000,9,1374810.2941502223,5690076.823627593,1374810.447537423,5690076.916041027,0.1790750572153639,10.0,3477.6786293824302,0.5,3857,1374869.3615669862,5690000.555516275,951.055305922661
1023489,2500,2500,2500,2500,2500,510,509.63,444.37,524.37,1,45.433833,12.350135,4.17,170126,14571200,9,1374810.7394281856,5690080.154966719,1374811.3315548566,5690080.301971011,0.6101018408385274,10.0,3477.6786293824302,0.5,3857,1374867.4365262694,5690001.233347513,953.0961971370873
1024873,2500,2500,2500,2500,2500,509,509.58,444.57,524.57,1,45.433844,12.350136,3.82,170126,14571300,9,1374810.8507476763,5690081.899954377,1374811.6834831347,5690081.759959592,0.8444210345192158,10.0,3477.6786293824302,0.5,3857,1374865.5045927777,5690001.884391531,955.1370883515136
1026016,2500,2500,2500,2500,2500,512,509.98,444.82,524.82,1,45.433855,12.350139,3.8,170126,14571400,9,1374811.184706149,5690083.644942374,1374812.152720839,5690083.7039443655,0.9698111544219036,10.0,3477.6786293824302,0.5,3857,1374863.4914700845,5690002.21991198,957.17797956594
1027219,2500,2500,2500,2500,2500,511,510.09,444.97,524.97,1,45.433865,12.350141,3.54,170126,14571500,10,1374811.4073451306,5690085.231295392,1374812.5046491171,5690085.161932947,1.0994940598503578,10.0,3477.6786293824302,0.5,3857,1374861.4783473914,5690002.55543243,959.2188707803663
1028668,2500,2500,2500,2500,2500,511,510.42,445.18,525.18,1,45.433888,12.350146,3.67,170126,14571700,10,1374811.9639425846,5690088.879908405,1374813.3258150993,5690088.563906302,1.3980536741264782,10.0,3477.6786293824302,0.5,3857,1374859.4652246982,5690002.890952878,961.2597619947926
1030106,2500,2500,2500,2500,2500,510,510.42,445.38,525.38,1,45.433898,12.350145,4.67,170126,14571800,10,1374811.8526230934,5690090.466262353,1374813.6777433774,5690090.021894882,1.8784372493161523,10.0,3477.6786293824302,0.5,3857,1374857.4521020052,5690003.226473327,963.3006532092189
1031532,2500,2500,2500,585,585,516,511.28,445.58,525.58,1,45.433919,12.350141,4.56,170126,14572000,10,1374811.4073451306,5690093.797606557,1374814.4238355835,5690092.926570846,3.1397321324688474,10.0,3477.6786293824302,0.5,3857,1374855.438979312,5690003.561993776,965.3415444236451
1032686,2500,2500,2500,2500,2500,513,511.22,445.83,525.83,1,45.433929,12.350143,3.59,170126,14572100,10,1374811.629984112,5690095.383961375,1374814.8470459608,5690094.365486129,3.3744301393521274,10.0,3477.6786293824302,0.5,3857,1374853.425856619,5690003.897514225,967.3824356380715
1033695,2500,2500,557,2500,557,516,511.5,445.94,525.94,1,45.433938,12.350144,4.24,170126,14572200,10,1374811.7413036027,5690096.811680952,1374815.2702563382,5690095.804401412,3.66989366082422,10.0,3477.6786293824302,0.5,3857,1374851.4127339257,5690004.233034673,969.4233268524978
1035159,2500,2500,2500,2500,2500,509,511.1,446.14,526.14,1,45.433948,12.350145,4.3,170126,14572300,10,1374811.8526230934,5690098.398036304,1374815.6934667155,5690097.243316695,4.010667912519129,10.0,3477.6786293824302,0.5,3857,1374849.4148399977,5690004.630682461,971.4642180669241
1036578,2500,2500,2500,1172,1172,516,511.85,446.34,526.34,1,45.433967,12.350147,4.57,170126,14572500,10,1374812.0752620753,5690101.41211225,1374816.511108873,5690100.12882759,4.617743640780541,10.0,3477.6786293824302,0.5,3857,1374847.474757673,5690005.264178731,973.5051092813504
1037771,2500,2500,2500,2500,2500,512,511.56,446.49,526.49,1,45.433975,12.350154,4.57,170126,14572600,10,1374812.8544985107,5690102.681197162,1374816.861135956,5690101.587273768,4.153289299857093,10.0,3477.6786293824302,0.5,3857,1374845.5346753486,5690005.897674999,975.5460004957768
1039431,2500,2500,2500,2500,2500,514,511.93,446.74,526.74,1,45.433983,12.350156,4.26,170126,14572700,10,1374813.0771374924,5690103.950282253,1374817.2111630386,5690103.045719947,4.23183177638302,10.0,3477.6786293824302,0.5,3857,1374843.594593024,5690006.531171269,977.5868917102031
1040874,2500,2500,2500,2500,2500,513,512.22,446.94,526.94,1,45.434005,12.350158,4.65,170126,14572900,10,1374813.299776474,5690107.440267183,1374818.0278928988,5690106.448761031,4.8309594673519385,10.0,3477.6786293824302,0.5,3857,1374841.6545106994,5690007.164667538,979.6277829246294
1042065,2500,2500,1267,2500,1267,520,513.02,447.2,527.2,1,45.434016,12.350159,4.5,170126,14573000,10,1374813.4110959647,5690109.185260159,1374818.3779199815,5690107.90720721,5.1286216625109065,10.0,3477.6786293824302,0.5,3857,1374839.714428375,5690007.798163807,981.6686741390557
1043102,2500,2500,2500,780,780,519,512.45,447.3,527.3,1,45.434027,12.350161,4.8,170126,14573100,10,1374813.6337349464,5690110.930253474,1374818.844622759,5690109.851802114,5.321316484671364,10.0,3477.6786293824302,0.5,3857,1374837.7743460503,5690008.431660077,983.7095653534819
1044303,2500,2500,2500,2500,2500,510,511.55,447.44,527.44,1,45.434038,12.35016,4.76,170126,14573200,10,1374813.5224154557,5690112.67524713,1374819.1161217005,5690112.32859343,5.604437379304483,10.0,3477.6786293824302,0.5,3857,1374835.834263726,5690009.065156346,985.7504565679083
1045478,2500,2500,2500,504,504,508,511.57,447.68,527.68,1,45.434057,12.350165,3.69,170126,14573400,10,1374814.0790129094,5690115.689327882,1374819.2888953397,5690115.323336513,5.222721954773803,10.0,3477.6786293824302,0.5,3857,1374833.8941814015,5690009.698652615,987.7913477823346
1047211,2500,2500,1131,2500,1131,511,511.25,447.83,527.83,1,45.434067,12.350165,3.69,170126,14573500,10,1374814.0790129094,5690117.275686579,1374819.3752821593,5690116.820708053,5.315775900647582,10.0,3477.6786293824302,0.5,3857,1374831.9540990768,5690010.332148884,989.8322389967609
1048712,2500,2500,1105,2500,1105,513,511.04,448.01,528.01,1,45.434089,12.350165,4.13,170126,14573700,10,1374814.0790129094,5690120.765676704,1374819.5768514052,5690120.314574983,5.516314067241094,10.0,3477.6786293824302,0.5,3857,1374830.0140167524,5690010.965645154,991.8731302111872
1050224,2500,2500,989,2500,989,512,511.26,448.19,528.19,1,45.434101,12.350163,3.76,170126,14573800,10,1374813.856373928,5690122.669308255,1374819.6920338313,5690122.3110703705,5.846645267886865,10.0,3477.6786293824302,0.5,3857,1374828.0921625749,5690011.63886184,993.9140214256136
