place_id,place_titl,avg_sentim,review_cou,lat,lng,x_3857,y_3857
ChIJqYxb0tmxfkcRT8DsjCNJZno,Caff¨¨ Vero,0.821300000000000,"2",45.435226399999998,12.339397000000000,1373615.390736047411337,5690301.200019617564976
ChIJ--1e-luvfkcRBdKpK0JtAiA,Prebateo,0.913966666666667,"6",45.435586100000002,12.345355800000000,1374278.721317786723375,5690358.262701214291155
ChIJKWw021SxfkcRdpfo6Dj1s-U,Tango Bar Venezia,0.977100000000000,"4",45.436357000000001,12.320074999999999,1371464.475534939905629,5690480.559231420978904
ChIJr6O5GmWxfkcRj7m31gy9rXk,Da Mario & I Fioi,0.690800000000000,"2",45.439711899999999,12.340673000000001,1373757.434406299842522,5691012.804177649319172
ChIJZdldC-CxfkcRerZ75BImlNU,Bar Santa Croce,0.638700000000000,"8",45.440592799999997,12.322645100000001,1371750.577758227707818,5691152.561598694883287
ChIJ1eNypSevfkcRPP62CI0ZpH0,SMALL GROCERY SHOP,0.952700000000000,"2",45.434369500000003,12.347696700000000,1374539.309113784460351,5690165.263170052319765
ChIJ4SjT2s6xfkcRfdU0tYuMN4s,Majer - Santa Margherita Bakery Pastry Coffee Bar,0.924833333333333,"6",45.433412300000001,12.324298400000000,1371934.622272356180474,5690013.417375864461064
ChIJ2eKjbcixfkcR9U0eo0hX_0M,Majer - Piazzale Roma bakery pastry coffee bar,0.960666666666667,"6",45.436141999999997,12.320126000000000,1371470.152828970225528,5690446.451197297312319
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,0.988000000000000,"4",45.436421799999998,12.339539400000000,1373631.242631536442786,5690490.839259750209749
ChIJJaEFR9yxfkcRlm5WW2N6g4Q,Minimarket Coop,0.835700000000000,"2",45.441330800000003,12.337491900000000,1373403.315974137280136,5691269.649186904542148
